entry_id,headword_kin,pronunciation_kin,synonym_kin,english_terms,french_terms,domain,definition_kin,source_title,source_page,source_year,review_status,notes
rcha-it-000662,Inyigisha,inyigiisha,,Tutorial,Tutoriel,Urusobe ntangamakuru.,Porogaramu y'amasomo ifasha kwiga uko ukoresha porogaramu runaka cyangwa uko wakora igikorwa runaka mu ikoranabuhanga binyuze mu ntambwe ku yindi.,Inkoranyamuga y'ikoranabuhanga,143,2026,auto_parsed,
rcha-it-000663,Inyigisho z’iyakure,inyîgiisho z’îyakure,,E-learning | electronic learning | online learning,Formation en ligne | apprentissage électronique,Ikoranabuhanga rya mudasobwa.,Ugutanga imyigire ndetse n’amahugurwa binyujijwe kuri murandasi.,Inkoranyamuga y'ikoranabuhanga,143,2026,auto_parsed,
rcha-it-000664,Inyigo y’imbibi z’ubushobozi bwa mudasobwa,inyîgo y’îimbîbi z’ûbushobozi bwaa mûdasobwâ,,Study of the limitations of computation,Etude des limites du calcul,Ikoranabuhanga rya mudasobwa.,"Igarukiro ry’ubushobozi bwa mudasobwa rirebwa ku buryo bw’ubugenge no mu mikorere rishingiye ku bunini, ingano n’ubwinshi bw’amakuru.",Inkoranyamuga y'ikoranabuhanga,143,2026,auto_parsed,
rcha-it-000665,Inyimura mpagazi,inyimura mpagazi,,Vertical scrollbar,Barre de défilement vertical,Ikoranabuhanga rya mudasobwa.,Umurongo ufasha kwimura ibyo ureba mu nyandiko cyangwa muri porogaramu hejuru no hasi ku ndebero ya mudasobwa.,Inkoranyamuga y'ikoranabuhanga,144,2026,auto_parsed,
rcha-it-000666,Inyimura ntambike,inyimura ntaâmbike,,Horizontal scrollbar,Barre de défilement horizontale,Ikoranabuhanga rya mudasobwa.,Umurongo ufasha kwimura ibyo ureba mu nyandiko cyangwa muri porogaramu ibumoso n’iburyo kundebero ya mudasobwa.,Inkoranyamuga y'ikoranabuhanga,144,2026,auto_parsed,
rcha-it-000667,Inyinjizamakuru,inyînjizamâkurû,,Computer input device,Périphérique d'entrée,Ikoranabuhanga rya mudasobwa.,"Igikoresho gitanga amakuru n’imiraba yo kugenzura urwungano rusesengura amakuru, twavuga mudasobwa cyangwa ikindi gikoresho ntangamakuru.",Inkoranyamuga y'ikoranabuhanga,144,2026,auto_parsed,
rcha-it-000668,Inyinjizamakuru,inyînjizamâkurû,,Computer Input unit | Input unit,Unité d'entrée d'ordinateur,Ikoranabuhanga rya mudasobwa.,"Igice cya mudasobwa gihuza uyikoresha na mudasobwa, kigatuma ayishyiramo amakuru, amategeko n’ibimenyetso byo gukoresha, kigahindura ibishobora gusomwa n’umuntu, amajwi n’amashusho mu rurimi rwa mudasobwa rwa 0 na 1.",Inkoranyamuga y'ikoranabuhanga,144,2026,auto_parsed,
rcha-it-000669,Inyobora,inyobora,,Driver,Pilote d’ordinateur,Ikoranabuhanga rya mudasobwa.,"Inkoranabuhanga yihariye ya mudasobwa ikora nk’umusemuzi hagati ya sisitemu mbonezamikorere (OS) bigatuma imenya ibice bitandukanye bigize mudasobwa harimo n’ibiyicometseho nka mucapyi, mwandikisho, imbeba n’ibindi.",Inkoranyamuga y'ikoranabuhanga,144,2026,auto_parsed,
rcha-it-000670,Inyoboragikoresho,inyôboragîkoreesho,,Device Driver,Pilote de périphérique,Ikoranabuhanga rya mudasobwa.,"Inkoranabuhanga ituma urwungano nkoresha rukorana n’ibikoresho bifatika byihariye kandi rukabigenzura, bityo bigatuma mudasobwa ikorana n’ibikoresho nk’incapanyandiko, inyandikiro n’ikarita y’ihuzanzira.",Inkoranyamuga y'ikoranabuhanga,144,2026,auto_parsed,
rcha-it-000671,Inyobora ya USB,inyobora ya USB,,USB Driver,Pilote USB,Ikoranabuhanga rya mudasobwa.,Inkoranabuhanga yihariye ya,Inkoranyamuga y'ikoranabuhanga,144,2026,auto_parsed,
rcha-it-000672,Inyobozi,inyobozi,,Joystick | Gamepad,Manette de jeu,Ikoranabuhanga rya mudasobwa.,"Igikoresho nyinjizamakuru kigendanwa gituma umuntu agenzura imiyego cyangwa ibikorwa by’ikintu koranabuhanga ku irebero rya mudasobwa, kikaba n’urufatiro cyangwa mushyiguzi gishobora kubogamira mu ruhande runaka cyangwa gusunikwa mu byerekezo bitandukanye kugira ngo gikorane na mudasobwa cyangwa urukiniro.",Inkoranyamuga y'ikoranabuhanga,145,2026,auto_parsed,
rcha-it-000673,Inyobozi y’amakuru,inyobozi y’âmakurû,,Metadata,Métadonnées,Ikoranabuhanga rya mudasobwa.,"Ibyangombwa kugira ngo amakuru akenewe ku makuru yumvikane, amakuru ashobore gukorerwa incamake, nko gushaka amakuru yayo, kureba aho yavuye, ireme ryayo, uko yubatse no kuba yabasha gusurwa.",Inkoranyamuga y'ikoranabuhanga,145,2026,auto_parsed,
rcha-it-000674,Inyohereza nyakira,inyohereza nyakira,,Diplex,Diplex,Ikoranabuhanga rya mudasobwa.,Igikoresho cyangwa uruboho rw’amashanyarazi rwemera kwakira cyangwa kohereza imiraba ibiri igendeye rimwe.,Inkoranyamuga y'ikoranabuhanga,145,2026,auto_parsed,
rcha-it-000675,Modemu,modêemu,,Modulator-Demodulator | Modem,Modem,Ikoranabuhanga rya mudasobwa.,Agakoresho gafasha mu kohereza amakuru kuri telefoni avuye kuri mudasobwa kabanje kuyahindura mu buryo telefoni ibasha kuyasoma.,Inkoranyamuga y'ikoranabuhanga,145,2026,auto_parsed,
rcha-it-000676,Inyoherezabutumwa ya murandasi,inyôherezabûtumwâ ya mûraandasî,,Webmail,Courriel Web,Ikoranabuhanga rya mudasobwa.,"Serivisi yo kohereza no kwakira ubutumwa bwa imeri ushobora gukoresha binyuze mu ishakiro rya murandasi, nta gahunda yihariye yo kohereza imeri isabwa.",Inkoranyamuga y'ikoranabuhanga,145,2026,auto_parsed,
rcha-it-000677,Inyoherezamajwi,inyôherezamâjwi,,Acoustic coupler,Coupleur acoustique,Ikoranabuhanga rya mudasobwa.,Igikoresho gifasha mudasobwa guhamagara kuri telefoni.,Inkoranyamuga y'ikoranabuhanga,145,2026,auto_parsed,
rcha-it-000678,Inyoherezamajwi,inyôherezamâjwi,,Toslink,Toslink,Ikoranabuhanga rya mudasobwa.,"Uburyo bwo kohereza amajwi y’ikoranabuhanga hifashishijwe insinga z’urumuri, bikoreshwa cyane mu bikoresho by’amajwi nk’insakazamajwi n’insakazamashusho.",Inkoranyamuga y'ikoranabuhanga,146,2026,auto_parsed,
rcha-it-000679,Inyongerambaraga huzanzira,inyôngeerambâragâ huuzanzira,,Repeater,Concentrateur | répéteur,Ikoranabuhanga rya murandasi.,"Igikoresho cy’ihuzanzira cyakira ibimenyetso byatakaje ingufu kibyongerera imbaraga kikongera kikabyohereza kugira ngo bigere ahantu hanini mu ihuzanzira ngiramugozi (Ethernet) cyangwa nziramugozi (WI-FI), gikorera ku cyiciro ngaragaro cya mbere (Layer 1/couche 1) cy’urugero mbonera rwa OSI, kikabyara cyangwa kikongerera ingufu ibimenyetso, bigatuma amakuru agenda ahantu harehare atangiritse.",Inkoranyamuga y'ikoranabuhanga,146,2026,auto_parsed,
rcha-it-000680,Inyongeramuvuduko,inyôngeeramûvuduko,,Accelerator key | keyboard accelerator,Touche accélératrice | touche d'accélération | accélérateur de clavier accélérateur clavier,Ikoranabuhanga rya mudasobwa.,Inzira y’ubusamo y’urwandikiro iha abakiriya kugubwa neza no kugera ku mikoreshereze ya Windows biciye mu buryo bw’ibyiyumviro bwo guhamagara ibikorwa cyangwa amategeko asanzwe yoroshye hatarinze kuba ishakisha mu ruganiriro mpuza rw’inkoranabuhanga.,Inkoranyamuga y'ikoranabuhanga,146,2026,auto_parsed,
rcha-it-000681,Inyoroshyarumuri,inyoroshyarumuri,,Diffuser,Diffuseur,Ikoranabuhanga rya mudasobwa.,Ururenda rubonerana cyangwa ikirahure gishyirwa ku matara ngo hagabanywe ingufu z’urumuri.,Inkoranyamuga y'ikoranabuhanga,146,2026,auto_parsed,
rcha-it-000682,Inyubahirizamabwiriza,iyûbahirizamâbwiîriza,,Command Prompt,Invite de commandes,Inkoranabuhanga rya mudasobwa.,Uruhurirane rw’amategeko rutuma haboneka amakuru,Inkoranyamuga y'ikoranabuhanga,146,2026,auto_parsed,
rcha-it-000683,Inyubakambuga za murandasi,inyûbakambûga zaa mûraandasî,,Asp.net,Asp.net,Ikoranabuhanga rya mudasobwa.,"Urwego rwa porogaramu za murandasi ku ruhande rwa seriveri rwakozwe na Mikorosofuti rwemerera guhanga imbuga za murandasi zihindagurika, porogaramu za murandasi, na serivisi za murandasi.",Inkoranyamuga y'ikoranabuhanga,147,2026,auto_parsed,
rcha-it-000684,Inyuguti mutako,inyugûti mutaako,Ekuteri.,Dropped capital | Drop Cap,Lettrine,Ikoranabuhanga rya mudasobwa.,"Aho inyuguti ya mbere y'igika cya mbere yagutse, ikajya mu mirongo myinshi y'inyandiko cyangwa interuro nke za mbere. Inyumvisho (inyûmviisho)",Inkoranyamuga y'ikoranabuhanga,147,2026,auto_parsed,
rcha-it-000685,Inyunganirafatashusho,inyunganirafatashusho,,Steadicam,Steadicam,Ikoranabuhanga rya mudasobwa.,Igikoresho gikumira imfatashusho yo mu ntoki gutitira kikanayiha gutanga ishusho ikeye.,Inkoranyamuga y'ikoranabuhanga,147,2026,auto_parsed,
rcha-it-000686,Inyungururamakuru,inyûungururamâkurû,,Filter,Filtre,Ikoranabuhanga rya mudasobwa.,Gahunda cyangwa imikorere isuzuma amakuru ikayasesengura cyangwa ikayahanagura ku buryo butoranya hakurikijwe ibipimo byagenwe mbere.,Inkoranyamuga y'ikoranabuhanga,147,2026,auto_parsed,
rcha-it-000687,Inyuranyamiraba,inyûranyamîraba,,Modulation,Modulation,Ikoranabuhanga rya mudasobwa.,Igikorwa cyo guhindura inzira zijyana imiraba zikajya zitwara amakuru.,Inkoranyamuga y'ikoranabuhanga,147,2026,auto_parsed,
rcha-it-000688,Inzira nzamuramakuru,inzira nzâamuuramâkurû,,Uplink,Liaison montante,Ikoranabuhanga rya murandasi.,Umuyoboro ujyana sinyare (signals) ku cyogajuru zivuye ku isi.,Inkoranyamuga y'ikoranabuhanga,148,2026,auto_parsed,
rcha-it-000689,Inzigamyi koranabuhaanga,inzîgamyi kôranabûhaânga,,Quick Part,Pièce rapide,Ikoranabuhanga rya mudasobwa.,"Igikoresho cya Mikorosofuti Ofisi (cyane cyane Wadi na Awutuluku) gituma indemo ibikwa ikazongera gukoreshwa (inyandiko, amafoto, imbata) hagamijwe kwihutisha ihangwa ry’inyandiko.",Inkoranyamuga y'ikoranabuhanga,148,2026,auto_parsed,
rcha-it-000690,Kwinjira,kwîinjira,,Access,Accès,Ikoranabuhanga rya mudasobwa.,Uburenganzira umuntu ahabwa bwo gufungura mudasobwa agasoma cyangwa agakoresha amakuru arimo.,Inkoranyamuga y'ikoranabuhanga,148,2026,auto_parsed,
rcha-it-000691,Inzira mpuzamakuru,inzira mpûuzamâkurû,Inzira ndangamakuru (inzira ndâangamâkurû); indangamakuru (indâangamâkurû); urwinjiriro (urwîinjiriro).,Hyperlink | link,Lien hypertexte | lien,Ikoranabuhanga rya mudasobwa.,Inyandiko cyangwa igishushanyo gishyirwa mu nyandiko yo mu ikoranabuhanga ukandaho kikaba imbarutso yo gukora ikindi gikorwa cyangwa kubona indi nyandiko.,Inkoranyamuga y'ikoranabuhanga,148,2026,auto_parsed,
rcha-it-000692,Inzira ndinganire,inzira ndiînganire,,Parallel port,Port parallèle,Ikoranabuhanga rya mudasobwa.,Ubwoko bw'uburyo bwo guhuza mudasobwa bukunze gukoreshwa mu guhuza ibikoresho nka mucapyi na sikaneri kuri mudasobwa.,Inkoranyamuga y'ikoranabuhanga,148,2026,auto_parsed,
rcha-it-000693,Inzira ngenzuzi,inzira ngeenzuuzi,,Control link,Lien de contrôle,Ikoranabuhanga rya mudasobwa.,"Amategeko abiri cyangwa menshi ya sisitemu ahurije hamwe, bikaba ibiyigize bigufasha",Inkoranyamuga y'ikoranabuhanga,148,2026,auto_parsed,
rcha-it-000694,Inzira nkoranabuhanga,inzira nkôranabûhaânga,,Embedded electronic circuit | computer chip | microchip | chip,Circuit électronique embarqué | puce informatique | puce électronique | puce,Ikoranabuhanga rya mudasobwa.,Akantu gato kabwase gakoze mu bikoresho ntwaramashanyarazi gitoroniki karimo intwaramakuru gitoroniki.,Inkoranyamuga y'ikoranabuhanga,149,2026,auto_parsed,
rcha-it-000695,Inzira ntondeke,inzira ntoôndeke,,Serial port,Port série,Ikoranabuhanga rya mudasobwa.,"Uburyo bukoreshwa mu gutumanaho amakuru, buhoro buhoro, hagati y'ibikoresho.",Inkoranyamuga y'ikoranabuhanga,149,2026,auto_parsed,
rcha-it-000696,Inzira shingiro y’ikoresha,inzira shiingiro y’iikôreesha,,Root- User Process,Processus utilisateur de base,Ikoranabuhanga rya mudasobwa.,"Imikorere ishyirwa mu bikorwa n’uburenganzira buhanitse muri Lunix na macOS (Macintosh) bungana n’ubw’umuyobozi Windows, bikamuha uburyo bwo gukora igikorwa rwungano icyo ari cyo cyose.",Inkoranyamuga y'ikoranabuhanga,149,2026,auto_parsed,
rcha-it-000697,Inzira y’amakuru,inzira y’âmakurû,,Traffic data,Données du trafic,Ikoranabuhanga rya murandasi.,"Amakuru ajyanye n’inzira y’itumanaho, igihe bitwara n’isaha ubutumwa bushyikiye biciye mu itumanaho gitoronike, agakoreshwa mu gutwara ibinyabiziga no kubikorera insababwishyu.",Inkoranyamuga y'ikoranabuhanga,150,2026,auto_parsed,
rcha-it-000698,Inzira y’ikorabintu,inzira y’îkorabiintu,,Development process,Processus de développement,Ikoranabuhanga rya mudasobwa,"Urwunge rw’ibikorwa n’imikorere ya ngombwa mu ikorwa ry’igicuruzwa, hibandwa ku bikenewe mu ngeri no ku isoko, harebwa ibikorwa byose bya ngombwa mu ikorwa kandi gihuye n’itego z’ikigo.",Inkoranyamuga y'ikoranabuhanga,150,2026,auto_parsed,
rcha-it-000699,Urubariro mpinanzira,urubâriro mpinanzira,,Quick Access Toolbar | Quick access,Barre d’accès rapide,Ikoranabuhanga rya mudasobwa.,"Kwinjira byihuse byoroshya ubushakashatsi bw’ahabikwa amakuru hakoreshwa cyane, habariwemo amasomero koranabuhanga, inzira n’amadosiye asangiwe aheruka gukoreshwa.",Inkoranyamuga y'ikoranabuhanga,150,2026,auto_parsed,
rcha-it-000700,Inzira ya bugufi,inzira ya bûgufî,,Menu shortcut,Menu contextuel,Ikoranabuhanga rya mudasobwa.,Ibimenyetso bitandukanye igihe bihujwe bitanga igisubizo hatabayeho kwinjira ahashakirizwa ibikubiyemo.,Inkoranyamuga y'ikoranabuhanga,150,2026,auto_parsed,
rcha-it-000701,Inzira yo muri murandasi,inzira yô murî murâandasî,,Conversion path,Chemin de conversion,Ikoranabuhanga rya mudasobwa.,Ibyiciro bitandukanye usura urubuga rwa murandasi agomba kunyuramo kugira ngo abe inzobere kuri murandasi; uko ibyiciro by’urubuga rwawe biba binoze niko bigenda biba bike n’uwusura azajya agera aho yifuza vuba.,Inkoranyamuga y'ikoranabuhanga,150,2026,auto_parsed,
rcha-it-000702,Inzira z’iyinjira zitandukanye,inzira z’îiyînjira zitaandûkanye,,Aliasing,Alias,Ikoranabuhanga rya mudasobwa.,Imiterere,Inkoranyamuga y'ikoranabuhanga,150,2026,auto_parsed,
rcha-it-000703,Ihuzanzira nziramugozi,ihuuzanzira nzîramûgozî,,Wireless network | Wireless networking | wireless communication,Réseau sans fil | communication sans fil,Ikoranabuhanga rya murandasi.,"Ikoranabuhanga rya murandasi rikoresha amajwi ya radiyo kugira ngo rihuze za mudasobwa n’ibikoresho bindi by’itumanaho, bikorohereza mu kiguzi kuko bunguka ayo bari gutanga ku migozi n’ubukozi bw’itumanaho.",Inkoranyamuga y'ikoranabuhanga,151,2026,auto_parsed,
rcha-it-000704,Inzoberasesengura,inzôbeerasêseengura,,Deep neural network | Multilayered neural network,Réseau neuronal profond | réseau neuronal multicouches,Ubwenge buhangano.,Intambwe ya nyuma mu guhindagurika k’ubwenge bw’ubuhangano.,Inkoranyamuga y'ikoranabuhanga,151,2026,auto_parsed,
rcha-it-000705,Inzobere mu ihuzanzira,inzobêere mu iihuuzanzira,,Network specialist,Spécialiste de réseau,Ikoranabuhanga rya murandasi.,"Umuntu ku giti cye cyangwa se ikigo bakora, bahugukiwe ibyo gukora no kunoza ibijyanye n’ihuzanzira.",Inkoranyamuga y'ikoranabuhanga,151,2026,auto_parsed,
rcha-it-000706,Inzogera,inzogera,,Buzzer,Avertisseur sonore,Ikoranabuhanga rya mudasobwa.,Igikoresho cya mudasobwa gikoreshwa n’amashanyarazi gitanga ijwi ryo hejuru rikebura.,Inkoranyamuga y'ikoranabuhanga,151,2026,auto_parsed,
rcha-it-000707,Inzogera y’indongozi ya mudasobwa,inzogera y’îndoongoozi ya mûdasobwâ,,Motherboard buzzer | mini on-board speaker,Buzzer de carte mère | mini haut-parleur de boîtier intégré,Ikoranabuhanga rya mudasobwa.,Urusaku rw’indongozi bita « beep » ruranga mu miterere y’urwungano ahashobara kuba hari ikosa cyangwa ikindi kibazo.,Inkoranyamuga y'ikoranabuhanga,151,2026,auto_parsed,
rcha-it-000708,Ipaki nyabuhanga nkora nkoranabuhanga kuri murandasi,ipaki nyabûhaânga nkorâ nkôranabûhaânga kurî murâandasî,,Package for Online Programming | POP-1,Groupement pour programmation en ligne | POP-1,Ikoranabuhanga rya mudasobwa.,"iIsinda ry’ibikoresho bya porogaramu, amasomero cyangwa amasomo biboneka kuri murandasi bifasha abanditsi ba porogaramu kwandika, gukoresha, kugerageza no gucunga porogaramu mu buryo bwo kuri murandasi.",Inkoranyamuga y'ikoranabuhanga,151,2026,auto_parsed,
rcha-it-000709,Ipaki y’amakuru,ipaki y’âmakurû,,Packet,Paquet,Ikoranabuhanga rya murandasi.,Itsinda ry’amakuru ya bayiti ashobora kugendera hamwe mu buryo bw’ihuzanzira.,Inkoranyamuga y'ikoranabuhanga,152,2026,auto_parsed,
rcha-it-000710,Ipaki ya Java,ipaki ya Java,,JAVA Package,Paquet de JAVA | groupement,Ikoranabuhanga rya mudasobwa.,Urukomatane rw’ibyiciro n’inganiriro bishyirwa hamwe mu izina rya JAVA.,Inkoranyamuga y'ikoranabuhanga,152,2026,auto_parsed,
rcha-it-000711,Ipaki ya porogaramu za Mikorosofuti Ofisi,mikorosofûti ofîisi,,Microsoft Office,Microsoft Office,Ikoranabuhanga rya mudasobwa.,"Uruhererekane rw’ inkoranabuhanga nkoreshwa zikoreshwa mu gusesengura inyandiko n’ihanga ry’imbonerahamwe nyamibare, imbikamakuru n’ibindi bikoresho byinshi.",Inkoranyamuga y'ikoranabuhanga,152,2026,auto_parsed,
rcha-it-000712,Ipfa rya mudasobwa,ipfâ ryaa mûdasobwâ,,Computer breakdown | computer equipment failure,Panne informatique | panne du matériel informatique,Ikoranabuhanga rya mudasobwa.,"Kuba mudasobwa ikora nabi cyangwa hari icyuma cy’imbere cyangwa inyuma ya mudasobwa kidakora, bigatuma itaka cyangwa bidatuma umuntu agera ku makuru akeneye.",Inkoranyamuga y'ikoranabuhanga,152,2026,auto_parsed,
rcha-it-000713,Ipfundo mpuzanzira,ipfûundo mpuuzanzira,,Network node | node,Nœud de réseau,Ikoranabuhanga rya murandasi.,"Aho ifatishanzira rigenda rihuza ibikoresho by’ihuzanzira, bene aho hantu ni nk’uko twavuga nk’intanganzira, insohoranyandiko n’impinduranzira ku buryo bishobora kubona amakuru kandi bikanayohereza uvuye ku mpera imwe ukagera ku yindi.",Inkoranyamuga y'ikoranabuhanga,152,2026,auto_parsed,
rcha-it-000714,Ihishamakuru,ihîshamâkurû,,Steganography,Stéganographie,Ikoranabuhanga wa mudasobwa.,"Uburyo bwo guhisha amakuru mu yandi makuru, urugero nko guhisha ubutumwa mu ishusho.",Inkoranyamuga y'ikoranabuhanga,152,2026,auto_parsed,
rcha-it-000715,Ipimiranyamisusire y’ibanze,ipîmiranyamîsusîre y’îibâanzê,,Raw Pose Estimation,Estimation brute de la pose,Ikoranabuhanga rya mudasobwa.,Hakoreshwa urugero rw’isesengura ry’imihagararire y’umuntu mu ifotorwa kugira ngo ahantu hangombwa kuri buri rubibi hagaragare.,Inkoranyamuga y'ikoranabuhanga,152,2026,auto_parsed,
rcha-it-000716,Irahurabumenyi nyamurandasi,irahurabumenyi nyamûraandasî,,E-learning,Apprentissage electronique,Ikoranabuhanga rya mudasobwa.,Gukoresha ikoranabuhanga kugira ngo byorohereze kwigisha uhuza abarimu n'abiga mu buryo bw'ikoranabuhanga.,Inkoranyamuga y'ikoranabuhanga,153,2026,auto_parsed,
rcha-it-000717,Irangabucuruzi,irâangabûcuruuzi,,Reference listing,Référencement,Ikoranabuhanga ry’imari.,Igikorwa cyo gutuma abantu bamenya urubuga rwawe rw’ubucuruzi biciye ku zindi mbuga zigenewe gushakishirizwaho kandi zisurwa n’abantu benshi bashaka amakuru cyangwa ibintu byo kugura.,Inkoranyamuga y'ikoranabuhanga,153,2026,auto_parsed,
rcha-it-000718,Irangasura,irâangasûurâ,,Access log,Journal accès,Ikoranabuhanga rya mudasobwa.,"Inyandiko igaragaza uko abantu basura urubuga runaka kuri murandasi, igihe bamaraho n’ibyo bashakisha.",Inkoranyamuga y'ikoranabuhanga,153,2026,auto_parsed,
rcha-it-000719,Irebero,ireebero,,Interface | User Interface,Interface,Itumanaho koranabuhanga.,"Ahantu umufatabuguzi ashobora gufatira inzira imuhuza n'umuyoboro rusange, ni aho umuntuarebera agakoresha za buto, indebero n’imbariro z’ibikorwa.",Inkoranyamuga y'ikoranabuhanga,153,2026,auto_parsed,
rcha-it-000720,Iremamikoranire rya porogaramu,irêmamîkorânire ryaa porogaraâmu,,Clean Room approach,Salle blanche,Ikoranabuhanga rya mudasobwa.,"Mu buryo bw’ikoranabuhanga, ni icyumba gisukuye cyane kandi gikoreshwa mu gukora ibikoresho bishobora kwanduzwa n’ibyanduzwa.",Inkoranyamuga y'ikoranabuhanga,153,2026,auto_parsed,
rcha-it-000721,Iremashusho rya mudasobwa,iremashusho ryaa mûdasobwâ,,Computer model,Modèle informatique,Ikoranabuhanga rya mudasobwa.,"Urukomatane rw’amategeko ashyirwaho akarema imyitwarire y’urwungano ku buryo buriho nyakuri atari ishusho agakora imigaragarire y’urwungano nyakuri, ikigezweho kigenda gihindagurwa kugira ngo hamenyekane ingaruka zabyo ku myitwarire y’urwungano.",Inkoranyamuga y'ikoranabuhanga,153,2026,auto_parsed,
rcha-it-000722,Irembo nganabwenge buhangano,irêembo ngânabwêenge buhaangano,,AI interface,Interface IA,Ubwenge buhangano.,Imiyoboro y’ubwenge buhangano igufasha gukorana n'ikoranabuhanga ry’ubwenge buhangano kugira ngo ukore cyangwa ugere ku nshingano.,Inkoranyamuga y'ikoranabuhanga,153,2026,auto_parsed,
